chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr10	12544277	12544512	236	18	138	0.585	0.897
chr10	12546459	12546821	363	20	191	0.526	0.797
chr10	12588091	12588697	607	69	398	0.656	1.081
chr10	12634480	12634863	384	23	200	0.521	0.89
chr10	12636353	12636768	416	70	311	0.748	1.212
chr10	12636927	12637071	145	26	118	0.814	1.086
chr10	12641092	12641298	207	12	133	0.643	0.659
chr10	12722498	12722783	286	12	139	0.486	0.711
chr10	12751205	12751961	757	81	528	0.697	0.889
chr10	12776693	12777534	842	113	636	0.755	0.941
chr10	12850359	12850626	268	25	174	0.649	0.888
chr10	12858784	12858972	189	12	115	0.608	0.701
chr10	12862656	12863231	576	68	402	0.698	0.97
chr10	12884889	12886142	1254	136	822	0.656	1.017
chr10	12898739	12899786	1048	143	763	0.728	1.03
chr10	12899960	12900187	228	11	105	0.461	0.911
chr10	12907128	12907264	137	20	97	0.708	1.18
chr10	12907951	12908612	662	101	516	0.779	1.013
chr10	12933021	12933449	429	22	204	0.476	0.922
chr10	12934224	12935050	827	58	514	0.622	0.733
chr10	12964730	12964845	116	15	91	0.784	0.845
chr10	13058598	13059008	411	37	285	0.693	0.772
chr10	13101744	13102365	622	82	449	0.722	1.012
chr10	13164289	13165106	818	84	530	0.648	0.979
chr10	13174213	13174583	371	32	208	0.561	1.103
chr10	13175439	13175916	478	66	375	0.785	0.913
chr10	13176546	13176703	158	11	84	0.532	0.999
chr10	13177026	13177262	237	13	133	0.561	0.722
chr10	13363307	13363447	141	10	79	0.56	0.904
chr10	13363599	13364253	655	80	459	0.701	1.004
chr10	13458114	13458578	465	54	339	0.729	0.875
chr10	13459800	13461159	1360	155	918	0.675	1.001
chr10	13462393	13462505	113	13	81	0.717	0.902
chr10	13794266	13794423	158	8	80	0.506	0.79
chr10	13796063	13796706	644	83	458	0.711	1.057
chr10	13858511	13858754	244	24	174	0.713	0.774
chr10	13919658	13920365	708	63	474	0.669	0.8
chr10	13920525	13920680	156	27	135	0.865	0.925
chr10	13920866	13921132	267	42	208	0.779	1.161
chr10	13921249	13922119	871	103	589	0.676	1.041
chr10	13922291	13922381	91	5	43	0.473	0.998
chr10	13930261	13930936	676	80	492	0.728	0.898
chr10	13970307	13970430	124	11	81	0.653	0.832
chr10	14038697	14040480	1784	206	1277	0.716	0.904
chr10	14041495	14041595	101	8	65	0.644	0.78
chr10	14043001	14043115	115	21	95	0.826	1.106
chr10	14045840	14046650	811	74	573	0.707	0.743
chr10	14079490	14080969	1480	157	1056	0.714	0.834
chr10	14097967	14098801	835	35	429	0.514	0.637
chr10	14197953	14198143	191	28	152	0.796	0.928
chr10	14198868	14199310	443	70	349	0.788	1.02
chr10	14270896	14271232	337	22	206	0.611	0.746
chr10	14304622	14306829	2208	194	1338	0.606	0.966
chr10	14311582	14312633	1052	110	701	0.666	0.951
chr10	14339151	14339820	670	69	462	0.69	0.879
chr10	14449138	14449338	201	12	109	0.542	0.828
chr10	14462892	14463051	160	12	96	0.6	0.839
chr10	14496865	14497024	160	7	81	0.506	0.688
chr10	14514753	14515403	651	59	436	0.67	0.819
chr10	14526293	14526872	580	82	435	0.75	1.007
chr10	14527837	14528079	243	19	148	0.609	0.847
chr10	14529605	14529933	329	21	206	0.626	0.655
chr10	14552435	14553548	1114	125	781	0.701	0.914
chr10	14565688	14565887	200	22	144	0.72	0.849
chr10	14576069	14576295	227	25	158	0.696	0.915
chr10	14576470	14576858	389	28	263	0.676	0.63
chr10	14577192	14578571	1380	93	884	0.641	0.658
chr10	14581239	14581643	405	44	299	0.738	0.813
chr10	14582388	14582544	157	11	76	0.484	1.199
chr10	14584447	14584574	128	12	82	0.641	0.914
chr10	14591284	14591402	119	14	80	0.672	1.058
chr10	14591531	14591623	93	10	59	0.634	1.094
chr10	14594053	14594290	238	14	143	0.601	0.656
chr10	14597439	14597785	347	19	198	0.571	0.673
chr10	14597924	14598044	121	9	77	0.636	0.756
chr10	14600484	14601304	821	44	488	0.594	0.609
chr10	14608399	14608990	592	40	329	0.556	0.879
chr10	14611873	14611971	99	9	59	0.596	1.031
chr10	14617406	14617583	178	14	110	0.618	0.826
chr10	14617784	14618080	297	18	182	0.613	0.659
chr10	14620330	14620404	75	6	55	0.733	0.62
chr10	14620803	14620951	149	7	91	0.611	0.507
chr10	14621192	14622465	1274	101	762	0.598	0.893
chr10	14623741	14624449	709	94	518	0.731	1.004
chr10	14626470	14626898	429	35	287	0.669	0.734
chr10	14632616	14633341	726	46	488	0.672	0.567
chr10	14633848	14634184	337	26	208	0.617	0.813
chr10	14661064	14661520	457	52	325	0.711	0.94
chr10	14661736	14661970	235	15	157	0.668	0.602
chr10	14706751	14708352	1602	131	989	0.617	0.861
chr10	14719681	14720874	1194	96	776	0.65	0.768
chr10	14726294	14726608	315	24	202	0.641	0.765
chr10	14729528	14730098	571	35	359	0.629	0.62
chr10	14731329	14731618	290	28	212	0.731	0.724
chr10	14733948	14734080	133	11	101	0.759	0.611
chr10	14734560	14734691	132	10	82	0.621	0.889
chr10	14747935	14748242	308	13	146	0.474	0.763
chr10	14816852	14816951	100	12	71	0.71	0.968
chr10	14818640	14818840	201	11	104	0.517	0.864
chr10	14820990	14821176	187	11	105	0.561	0.752
chr10	14821326	14821885	560	52	386	0.689	0.782
chr10	14822817	14822945	129	12	86	0.667	0.867
chr10	14823495	14823645	151	13	98	0.649	0.821
chr10	14824707	14825138	432	24	264	0.611	0.598
chr10	14835405	14835855	451	42	300	0.665	0.853
chr10	14838549	14838833	285	45	213	0.747	1.131
chr10	14840115	14840828	714	42	399	0.559	0.762
chr10	14855453	14855569	117	14	82	0.701	0.977
chr10	14864575	14865067	493	70	369	0.748	1.015
chr10	14922148	14922601	454	27	275	0.606	0.651
chr10	14925984	14926295	312	23	212	0.679	0.641
chr10	14948340	14948492	153	14	83	0.542	1.312
chr10	15032403	15032645	243	10	111	0.457	0.824
chr10	15033825	15033943	119	10	73	0.613	0.895
chr10	15243290	15243473	184	9	95	0.516	0.736
chr10	15309136	15309259	124	7	64	0.516	0.861
chr10	15646266	15647053	788	87	555	0.704	0.895
chr10	15647682	15647838	157	13	99	0.631	0.872
chr10	15667282	15667462	181	10	112	0.619	0.577
chr10	15796351	15796491	141	8	77	0.546	0.764
chr10	15853914	15854011	98	9	66	0.673	0.81
chr10	15857931	15859421	1491	147	987	0.662	0.906
chr10	15872517	15872762	246	25	178	0.724	0.802
chr10	16036911	16038146	1236	147	893	0.722	0.923
chr10	16150125	16150533	409	19	240	0.587	0.547
chr10	16164569	16164685	117	6	59	0.504	0.924
chr10	16194865	16196240	1376	116	874	0.635	0.836
chr10	16196854	16197340	487	53	349	0.717	0.925
chr10	16199511	16200600	1090	80	656	0.602	0.811
chr10	16212888	16213090	203	14	127	0.626	0.705
chr10	16220947	16221292	346	20	209	0.604	0.671
chr10	16256709	16257535	827	92	586	0.709	0.893
chr10	16300569	16301090	522	53	347	0.665	0.919
chr10	16308682	16308813	132	8	64	0.485	1.035
chr10	16314057	16314189	133	15	103	0.774	0.768
chr10	16318594	16318919	326	48	250	0.767	1.003
chr10	16337860	16338495	636	56	419	0.659	0.831
chr10	16353648	16353723	76	6	51	0.671	0.735
chr10	16387281	16387813	533	30	309	0.58	0.712
chr10	16390874	16392108	1235	87	786	0.636	0.697
chr10	16392258	16393088	831	40	457	0.55	0.64
chr10	16394393	16394664	272	13	149	0.548	0.637
chr10	16396849	16397147	299	22	190	0.635	0.73
chr10	16399296	16399695	400	32	262	0.655	0.749
chr10	16401733	16401920	188	8	97	0.516	0.645
chr10	16404111	16404273	163	13	108	0.663	0.728
chr10	16406161	16406288	128	9	71	0.555	0.919
chr10	16408449	16408591	143	8	89	0.622	0.6
chr10	16412968	16413185	218	12	129	0.592	0.629
chr10	16415218	16415466	249	20	172	0.691	0.694
chr10	16415616	16415821	206	20	150	0.728	0.733
chr10	16479054	16479257	204	11	105	0.515	0.827
chr10	16483827	16484029	203	12	105	0.517	0.898
chr10	16499375	16499697	323	27	178	0.551	1.143
chr10	16700354	16700717	364	30	225	0.618	0.872
chr10	16709366	16709488	123	10	73	0.593	0.938
chr10	16715118	16715217	100	8	54	0.54	1.103
chr10	16817167	16817291	125	8	62	0.496	1.096
chr10	16868485	16868634	150	16	89	0.593	1.231
chr10	16946081	16946286	206	21	143	0.694	0.85
chr10	16976374	16976471	98	5	45	0.459	0.972
chr10	17115924	17116335	412	22	201	0.488	0.902
chr10	17650732	17650831	100	11	67	0.67	0.986
chr10	17651087	17651373	287	20	180	0.627	0.742
chr10	17651735	17652671	937	73	567	0.605	0.862
chr10	17653256	17653580	325	11	160	0.492	0.559
chr10	17654104	17654204	101	7	69	0.683	0.6
chr10	17655805	17656057	253	16	134	0.53	0.907
chr10	17657896	17658428	533	39	307	0.576	0.9
chr10	17659368	17660041	674	64	395	0.586	1.109
chr10	17660262	17661965	1704	147	1109	0.651	0.816
chr10	17662502	17662950	449	27	276	0.615	0.637
chr10	17663414	17663529	116	11	78	0.672	0.876
chr10	17664193	17664305	113	13	88	0.779	0.762
chr10	17665151	17665469	319	25	210	0.658	0.725
chr10	17668129	17668589	461	44	318	0.69	0.809
chr10	17669237	17669394	158	14	108	0.684	0.791
chr10	17669702	17669770	69	7	45	0.652	0.978
chr10	17670146	17670928	783	105	603	0.77	0.924
chr10	17671283	17671531	249	15	127	0.51	0.931
chr10	17672143	17672362	220	16	136	0.618	0.761
chr10	17672613	17673519	907	93	570	0.628	1.059
chr10	17673972	17674322	351	32	214	0.61	0.99
chr10	17674491	17674686	196	10	102	0.52	0.806
chr10	17675030	17675335	306	19	185	0.605	0.687
chr10	17675505	17675931	427	24	256	0.6	0.629
chr10	17676453	17676795	343	31	207	0.603	1.005
chr10	17676967	17677202	236	11	119	0.504	0.752
chr10	17677508	17677812	305	19	184	0.603	0.691
chr10	17677984	17678402	419	24	252	0.601	0.636
chr10	17678615	17679167	553	37	319	0.577	0.879
chr10	17679608	17680156	549	36	306	0.557	0.874
chr10	17680702	17680987	286	22	171	0.598	0.877
chr10	17681133	17681351	219	17	148	0.676	0.76
chr10	17681543	17681748	206	22	146	0.709	0.912
chr10	17682545	17682651	107	13	84	0.785	0.805
chr10	17684288	17684401	114	16	84	0.737	1.056
chr10	17684568	17685201	634	49	363	0.573	0.944
chr10	17685423	17686046	624	66	433	0.694	0.879
chr10	17686822	17687040	219	14	115	0.525	0.948
chr10	17687897	17688143	247	16	126	0.51	1.008
chr10	17688844	17689103	260	17	133	0.512	1.012
chr10	17689424	17689804	381	31	227	0.596	0.954
chr10	17689967	17690091	125	16	97	0.776	0.892
chr10	17690433	17690626	194	14	96	0.495	1.198
chr10	17690845	17691618	774	81	475	0.614	1.121
chr10	17691746	17691931	186	16	101	0.543	1.181
chr10	17692917	17693003	87	12	60	0.69	1.249
chr10	17693411	17693630	220	19	122	0.555	1.143
chr10	17694309	17694506	198	11	91	0.46	1.138
chr10	17694975	17696684	1710	129	951	0.556	0.994
chr10	17696871	17697648	778	55	454	0.584	0.834
chr10	17698015	17698248	234	32	189	0.808	0.872
chr10	17698923	17699313	391	46	261	0.668	1.061
chr10	17716289	17716510	222	13	144	0.649	0.557
chr10	17718354	17718508	155	16	117	0.755	0.729
chr10	17718682	17719214	533	39	285	0.535	1.024
chr10	17720272	17721020	749	49	413	0.551	0.866
chr10	17721266	17722273	1008	55	586	0.581	0.649
chr10	17722421	17722712	292	22	183	0.627	0.768
chr10	17723007	17723678	672	26	345	0.513	0.593
chr10	17723920	17724469	550	44	341	0.62	0.833
chr10	17724656	17725071	416	34	259	0.623	0.853
chr10	17825484	17825650	167	15	85	0.509	1.431
chr10	17906661	17907161	501	34	278	0.555	0.882
chr10	18076661	18076770	110	6	51	0.464	1.019
chr10	18123233	18123453	221	13	101	0.457	1.136
chr10	18247900	18248158	259	19	157	0.606	0.831
chr10	18249822	18250080	259	20	159	0.614	0.852
chr10	18314257	18314581	325	13	157	0.483	0.698
chr10	18318752	18318922	171	9	92	0.538	0.763
chr10	18319729	18319981	253	15	137	0.542	0.81
chr10	18322590	18323543	954	42	505	0.529	0.63
chr10	18323909	18324347	439	52	299	0.681	1.027
chr10	18406816	18407298	483	25	260	0.538	0.715
chr10	18407647	18408766	1120	169	870	0.777	1.003
chr10	18654200	18655440	1241	133	827	0.666	0.965
chr10	18661241	18662376	1136	126	780	0.687	0.941
chr10	18682716	18682819	104	5	51	0.49	0.839
chr10	18687417	18687832	416	25	234	0.562	0.76
chr10	18689808	18690258	451	28	255	0.565	0.777
chr10	18768609	18768913	305	35	229	0.751	0.82
chr10	18778565	18778815	251	17	148	0.59	0.78
chr10	18782931	18783628	698	59	430	0.616	0.904
chr10	18809027	18809357	331	11	157	0.474	0.667
chr10	18809570	18809747	178	7	83	0.466	0.736
chr10	18818991	18819339	349	19	183	0.524	0.796
chr10	18825411	18825529	119	8	64	0.538	0.938
chr10	18832245	18832365	121	7	80	0.661	0.546
chr10	18832700	18833199	500	33	300	0.6	0.749
chr10	18834861	18835167	307	13	156	0.508	0.678
chr10	18836728	18836848	121	7	79	0.653	0.558
chr10	18837183	18837681	499	29	297	0.595	0.673
chr10	18837885	18838032	148	7	75	0.507	0.74
chr10	18842633	18843235	603	34	356	0.59	0.721
chr10	18844155	18844995	841	85	531	0.631	1.024
chr10	18845320	18845424	105	11	71	0.676	0.939
chr10	18845565	18845985	421	66	327	0.777	1.04
chr10	18847088	18847454	367	68	299	0.815	1.121
chr10	18847632	18847825	194	12	129	0.665	0.572
chr10	18849611	18849777	167	11	95	0.569	0.825
chr10	18859895	18860882	988	96	642	0.65	0.922
chr10	18889487	18890654	1168	115	847	0.725	0.782
chr10	18901307	18901743	437	53	327	0.748	0.915
chr10	18945871	18946653	783	79	533	0.681	0.878
chr10	19047292	19047551	260	37	198	0.762	0.982
chr10	19047969	19048178	210	29	173	0.824	0.958
chr10	19048287	19049026	740	49	423	0.572	0.878
chr10	19050063	19051549	1487	165	1004	0.675	1.029
chr10	19051962	19052011	50	5	36	0.72	1.232
chr10	19075739	19075947	209	13	97	0.464	1.161
chr10	19117551	19117720	170	12	92	0.541	0.981
chr10	19145556	19145808	253	21	167	0.66	0.764
chr10	19159411	19160624	1214	122	789	0.65	0.969
chr10	19341489	19341646	158	11	84	0.532	0.999
chr10	19362083	19363600	1518	150	1035	0.682	0.851
chr10	19363858	19364513	656	86	492	0.75	0.935
chr10	19454140	19454496	357	43	260	0.728	0.975
chr10	19460767	19461086	320	35	233	0.728	0.921
chr10	19461750	19462425	676	79	505	0.747	0.847
chr10	19479217	19479513	297	19	162	0.545	0.86
chr10	19561811	19562971	1161	101	752	0.648	0.831
chr10	19570415	19570991	577	73	406	0.704	1.022
chr10	19614229	19615585	1357	150	927	0.683	0.964
chr10	19618130	19618385	256	10	130	0.508	0.606
chr10	19675840	19676141	302	17	160	0.53	0.81
chr10	19687910	19688458	549	32	303	0.552	0.772
chr10	19689823	19690030	208	13	129	0.62	0.659
chr10	19708197	19708594	398	23	222	0.558	0.749
chr10	19731881	19732112	232	17	151	0.651	0.692
chr10	19739167	19739438	272	14	155	0.57	0.687
chr10	19741809	19741970	162	12	108	0.667	0.696
chr10	19746771	19747052	282	25	168	0.596	1.014
chr10	19747204	19747370	167	7	84	0.503	0.688
chr10	19747560	19748475	916	76	594	0.648	0.798
chr10	19749689	19750232	544	49	376	0.691	0.785
chr10	19763798	19764658	861	91	611	0.71	0.855
chr10	19769015	19769390	376	36	250	0.665	0.887
chr10	19769894	19770210	317	46	233	0.735	1.083
chr10	19773776	19773892	117	8	76	0.65	0.655
chr10	19796056	19796284	229	23	154	0.672	0.953
chr10	19808577	19809230	654	68	475	0.726	0.796
chr10	19809562	19809659	98	5	55	0.561	0.648
chr10	19850083	19850285	203	30	154	0.759	1.087
chr10	19874290	19875474	1185	97	772	0.651	0.783
chr10	19876354	19876479	126	16	91	0.722	1.029
chr10	19877039	19877536	498	50	354	0.711	0.798
chr10	19896326	19896479	154	7	77	0.5	0.727
chr10	19896813	19897071	259	15	158	0.61	0.837
chr10	19897696	19898439	744	100	574	0.772	0.904
chr10	19914798	19916239	1442	110	922	0.639	0.748
chr10	19917715	19917854	140	11	96	0.686	0.688
chr10	19918068	19918528	461	29	300	0.651	0.596
chr10	19932786	19933697	912	86	589	0.646	0.912
chr10	19952591	19952892	302	25	194	0.642	0.807
chr10	19953083	19953281	199	28	140	0.704	1.166
chr10	19960014	19960192	179	9	108	0.603	0.556
chr10	19971425	19971922	498	64	350	0.703	1.041
chr10	19972703	19973056	354	39	223	0.63	1.119
chr10	19981910	19982578	669	28	329	0.492	0.728
chr10	19985411	19985632	222	13	102	0.459	1.145
chr10	20035075	20035512	438	30	232	0.53	0.989
chr10	20046171	20046510	340	23	203	0.597	0.759
chr10	20054856	20055089	234	18	129	0.551	1.014
chr10	20068084	20068303	220	19	136	0.618	0.909
chr10	20073917	20074298	382	19	228	0.597	0.563
chr10	20074431	20074530	100	5	62	0.62	0.521
chr10	20074703	20074784	82	8	58	0.707	0.828
chr10	20075204	20076721	1518	159	1055	0.695	0.869
chr10	20076865	20077067	203	36	161	0.793	1.131
chr10	20160097	20160275	179	10	100	0.559	0.716
chr10	20160809	20161689	881	98	653	0.741	0.811
chr10	20162784	20162997	214	34	157	0.734	1.222
chr10	20170050	20170270	221	22	147	0.665	0.9
chr10	20170738	20171151	414	49	266	0.643	1.16
chr10	20171411	20171552	142	22	104	0.732	1.166
chr10	20198463	20199025	563	73	430	0.764	0.889
chr10	20199889	20200817	929	105	642	0.691	0.948
chr10	20219451	20219806	356	44	269	0.756	0.866
chr10	20288755	20290302	1548	156	1062	0.686	0.865
chr10	20307182	20307921	740	97	534	0.722	1.01
chr10	20344063	20344402	340	19	188	0.553	0.731
chr10	20415363	20415471	109	9	73	0.67	0.748
chr10	20583796	20584792	997	89	667	0.669	0.8
chr10	20603232	20604442	1211	119	806	0.666	0.915
chr10	20605280	20605476	197	19	110	0.558	1.252
chr10	20628239	20629009	771	87	539	0.699	0.924
chr10	20629204	20629364	161	7	86	0.534	0.612
chr10	20631120	20631393	274	34	198	0.723	0.951
chr10	20632223	20632636	414	57	325	0.785	0.901
chr10	20632922	20633003	82	5	51	0.622	0.709
chr10	20666306	20667512	1207	154	871	0.722	0.987
chr10	20673353	20673899	547	76	422	0.771	1.038
chr10	20674079	20674252	174	26	133	0.764	1.216
chr10	20674406	20674680	275	25	177	0.644	0.899
chr10	20717264	20717561	298	23	202	0.678	0.687
chr10	20796677	20797050	374	20	206	0.551	0.707
chr10	20812803	20812934	132	10	78	0.591	0.877
chr10	20825620	20825701	82	9	57	0.695	0.916
chr10	20830498	20830695	198	14	111	0.561	0.906
chr10	20832547	20833410	864	45	477	0.552	0.684
chr10	20835328	20836047	720	36	381	0.529	0.72
chr10	20837697	20839350	1654	210	1151	0.696	1.056
chr10	20839667	20840207	541	77	420	0.776	0.945
chr10	20841142	20841889	748	56	491	0.656	0.728
chr10	20842034	20842177	144	26	123	0.854	1.02
chr10	20842306	20843107	802	69	515	0.642	0.839
chr10	20844931	20845375	445	22	244	0.548	0.68
chr10	20849152	20849317	166	7	94	0.566	0.586
chr10	20854812	20855244	433	21	244	0.564	0.619
chr10	20867549	20867985	437	30	240	0.549	0.911
chr10	20869200	20869360	161	10	97	0.602	0.686
chr10	20928746	20928929	184	16	119	0.647	0.832
chr10	20953477	20953702	226	31	183	0.81	0.846
chr10	20954416	20955242	827	72	515	0.623	0.96
chr10	21019071	21019278	208	8	108	0.519	0.571
chr10	21038779	21039601	823	122	631	0.767	1.011
chr10	21040020	21040110	91	6	59	0.648	0.628
chr10	21055376	21055866	491	24	254	0.517	0.732
chr10	21085631	21085744	114	11	79	0.693	0.834
chr10	21102068	21102928	861	132	651	0.756	1.077
chr10	21112784	21112903	120	14	84	0.7	1.01
chr10	21113060	21113410	351	36	255	0.726	0.786
chr10	21148786	21148931	146	10	76	0.521	1.029
chr10	21169344	21169492	149	11	86	0.577	0.887
chr10	21178065	21178308	244	10	118	0.484	0.718
chr10	21186333	21186734	402	21	232	0.577	0.628
chr10	21186880	21187144	265	22	150	0.566	1.039
chr10	21187535	21187972	438	34	260	0.594	0.885
chr10	21193894	21194162	269	14	146	0.543	0.71
chr10	21199041	21199353	313	18	185	0.591	0.661
chr10	21204339	21204841	503	23	243	0.483	0.79
chr10	21205162	21205325	164	8	104	0.634	0.485
chr10	21205489	21205662	174	8	90	0.517	0.723
chr10	21213664	21213867	204	10	111	0.544	0.669
chr10	21214092	21214237	146	8	86	0.589	0.633
chr10	21224336	21225087	752	44	468	0.622	0.614
chr10	21225938	21227057	1120	91	735	0.656	0.755
chr10	21227237	21227950	714	83	504	0.706	0.952
chr10	21230161	21230895	735	75	503	0.684	0.872
chr10	21232319	21233348	1030	147	784	0.761	1.002
chr10	21233629	21234299	671	68	438	0.653	0.952
chr10	21234578	21235214	637	59	444	0.697	0.807
chr10	21250995	21251274	280	34	194	0.693	1.019
chr10	21251855	21252550	696	75	498	0.716	0.859
chr10	21302957	21303263	307	20	169	0.55	0.86
chr10	21306034	21306187	154	13	99	0.643	0.824
chr10	21311374	21311787	414	24	220	0.531	0.841
chr10	21315572	21316496	925	98	690	0.746	0.769
chr10	21316639	21316924	286	13	174	0.608	0.501
chr10	21317050	21317256	207	14	119	0.575	0.832
chr10	21317593	21317954	362	28	223	0.616	0.823
chr10	21322400	21322823	424	30	254	0.599	0.793
chr10	21323831	21324664	834	43	445	0.534	0.731
chr10	21327093	21327794	702	45	447	0.637	0.633
chr10	21340597	21340841	245	14	143	0.584	0.714
chr10	21368816	21369042	227	16	143	0.63	0.716
chr10	21372386	21373106	721	59	497	0.689	0.69
chr10	21377938	21378606	669	77	482	0.72	0.89
chr10	21378786	21379052	267	29	195	0.73	0.824
chr10	21387385	21387551	167	17	112	0.671	0.906
chr10	21392706	21393105	400	32	249	0.622	0.826
chr10	21405532	21405756	225	18	135	0.6	0.893
chr10	21428825	21429296	472	63	353	0.748	0.97
chr10	21429594	21429786	193	24	151	0.782	0.844
chr10	21429947	21430977	1031	117	749	0.726	0.912
chr10	21448679	21449134	456	48	318	0.697	0.867
chr10	21449788	21450751	964	62	597	0.619	0.695
chr10	21451333	21451485	153	8	81	0.529	0.781
chr10	21451650	21454495	2846	247	1952	0.686	0.741
chr10	21455125	21455296	172	10	113	0.657	0.546
chr10	21462786	21463273	488	73	377	0.773	1.005
chr10	21464114	21464359	246	25	170	0.691	0.866
chr10	21472731	21472875	145	9	68	0.469	1.138
chr10	21474752	21475023	272	13	152	0.559	0.623
chr10	21475444	21476289	846	43	452	0.534	0.716
chr10	21476719	21476876	158	9	87	0.551	0.764
chr10	21491252	21491697	446	30	261	0.585	0.788
chr10	21497135	21498236	1102	68	676	0.613	0.656
chr10	21498355	21498839	485	31	270	0.557	0.828
chr10	21499810	21500422	613	39	357	0.582	0.752
chr10	21504858	21505440	583	54	387	0.664	0.855
chr10	21510544	21511216	673	44	419	0.623	0.675
chr10	21512111	21512513	403	22	209	0.519	0.812
chr10	21512644	21513360	717	97	525	0.732	1.012
chr10	21539046	21539218	173	11	88	0.509	1.017
