chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr10	11976176	11977067	892	68	597	0.669	0.693
chr10	11989908	11990112	205	11	133	0.649	0.51
chr10	12124285	12125823	1539	103	938	0.609	0.722
chr10	12150742	12151310	569	63	417	0.733	0.828
chr10	12211278	12212087	810	103	618	0.763	0.886
chr10	12277432	12278662	1231	73	686	0.557	0.764
chr10	12308337	12309135	799	53	543	0.68	0.577
chr10	12430788	12431840	1053	140	815	0.774	0.888
chr10	12431952	12432596	645	72	442	0.685	0.952
chr10	12470831	12470984	154	11	81	0.526	1.06
chr10	12601103	12602818	1716	126	1270	0.74	0.536
chr10	12604821	12605634	814	58	565	0.694	0.592
chr10	12635546	12635697	152	7	83	0.546	0.618
chr10	12688135	12688488	354	17	207	0.585	0.562
chr10	12980448	12980737	290	20	184	0.634	0.687
chr10	13039521	13039677	157	8	83	0.529	0.77
chr10	13083142	13083962	821	94	621	0.756	0.811
chr10	13181791	13182500	710	71	509	0.717	0.787
chr10	13240464	13240566	103	17	85	0.825	1.118
chr10	13243443	13243883	441	47	296	0.671	0.974
chr10	13244009	13244249	241	12	132	0.548	0.739
chr10	13341669	13341996	328	20	233	0.71	0.487
chr10	13381384	13382226	843	92	613	0.727	0.827
chr10	13384208	13384497	290	20	188	0.648	0.657
chr10	13404851	13405073	223	15	138	0.619	0.708
chr10	13428418	13428591	174	11	90	0.517	0.947
chr10	13429234	13431202	1969	232	1362	0.692	0.985
chr10	13464854	13465023	170	9	96	0.565	0.701
chr10	13465260	13465696	437	23	238	0.545	0.761
chr10	13522614	13522719	106	13	78	0.736	0.946
chr10	13554000	13556754	2755	159	1391	0.505	0.906
chr10	13610085	13610226	142	12	103	0.725	0.643
chr10	13610350	13611402	1053	174	875	0.831	0.959
chr10	13611687	13611824	138	5	64	0.464	0.685
chr10	13668847	13669992	1146	59	654	0.571	0.633
chr10	13738599	13739535	937	102	659	0.703	0.88
chr10	13776003	13776130	128	9	74	0.578	0.844
chr10	13789291	13789560	270	13	159	0.589	0.587
chr10	13800129	13800205	77	5	46	0.597	0.733
chr10	13972848	13974405	1558	128	965	0.619	0.875
chr10	13986319	13986415	97	7	62	0.639	0.888
chr10	14090485	14090621	137	7	68	0.496	0.832
chr10	14091624	14091858	235	14	128	0.545	0.828
chr10	14255808	14256228	421	19	242	0.575	0.575
chr10	14536384	14536482	99	6	47	0.475	1.117
chr10	14591025	14591257	233	11	125	0.536	0.661
chr10	14685795	14686748	954	150	762	0.799	0.987
chr10	14856191	14856602	412	25	238	0.578	0.733
chr10	14919736	14921048	1313	126	892	0.679	0.842
chr10	14960261	14961801	1541	163	1054	0.684	0.906
chr10	15035431	15036438	1008	71	619	0.614	0.748
chr10	15041239	15042102	864	64	547	0.633	0.739
chr10	15057026	15057153	128	8	69	0.539	0.875
chr10	15057956	15058254	299	15	156	0.522	0.738
chr10	15062616	15063215	600	20	332	0.553	0.437
chr10	15063462	15063649	188	13	106	0.564	0.878
chr10	15065171	15065384	214	9	103	0.481	0.727
chr10	15065733	15066303	571	22	289	0.506	0.614
chr10	15072598	15073218	621	28	325	0.523	0.658
chr10	15074895	15074986	92	6	56	0.609	0.719
chr10	15075314	15075836	523	24	279	0.533	0.646
chr10	15076097	15076345	249	10	120	0.482	0.708
chr10	15076786	15076909	124	7	72	0.581	0.678
chr10	15077291	15078603	1313	70	702	0.535	0.751
chr10	15094890	15095443	554	17	265	0.478	0.537
chr10	15170432	15170948	517	55	379	0.733	0.795
chr10	15178611	15180034	1424	113	875	0.614	0.841
chr10	15249763	15251281	1519	158	1098	0.723	0.827
chr10	15294305	15296492	2188	110	1186	0.542	0.684
chr10	15451728	15453450	1723	193	1233	0.716	0.881
chr10	15507290	15507509	220	18	128	0.582	1.008
chr10	15508175	15508837	663	45	444	0.67	0.605
chr10	15616960	15617272	313	21	227	0.725	0.515
chr10	15618000	15618164	165	11	88	0.533	0.945
chr10	15800676	15802148	1473	108	953	0.647	0.703
chr10	15941858	15942620	763	50	478	0.626	0.671
chr10	16003445	16003746	302	24	176	0.583	0.94
chr10	16518560	16519310	751	47	458	0.61	0.692
chr10	16601625	16603829	2205	228	1532	0.695	0.863
chr10	16720352	16720796	445	16	216	0.485	0.613
chr10	16781460	16781630	171	10	96	0.561	0.747
chr10	16899032	16899964	933	68	580	0.622	0.755
chr10	17282966	17283753	788	56	493	0.626	0.75
chr10	17310197	17310800	604	54	384	0.636	0.894
chr10	17310914	17312831	1918	155	1258	0.656	0.755
chr10	17386980	17387368	389	16	195	0.501	0.657
chr10	17535455	17536722	1268	159	947	0.747	0.902
chr10	17698729	17699646	918	120	697	0.759	0.918
chr10	17710928	17712137	1210	95	852	0.704	0.633
chr10	17712838	17712993	156	7	91	0.583	0.769
chr10	17725623	17726337	715	41	407	0.569	0.708
chr10	17804635	17804827	193	12	110	0.57	0.766
chr10	18279758	18279934	177	13	120	0.678	0.661
chr10	18365316	18365575	260	19	159	0.612	0.791
chr10	18469203	18470545	1343	127	928	0.691	0.795
chr10	18589710	18590243	534	18	262	0.491	0.561
chr10	18841895	18842007	113	7	58	0.513	0.945
chr10	18868346	18868557	212	15	126	0.594	0.804
chr10	18915377	18915595	219	13	122	0.557	0.791
chr10	18956435	18956701	267	18	162	0.607	0.734
chr10	18980279	18980692	414	29	226	0.546	0.977
chr10	18988128	18989082	955	80	582	0.609	0.937
chr10	19039209	19039824	616	39	394	0.64	0.622
chr10	19279781	19279965	185	11	98	0.53	0.871
chr10	19280209	19280576	368	23	259	0.704	0.508
chr10	19423247	19423452	206	15	125	0.607	0.8
chr10	19915882	19916029	148	11	87	0.588	0.861
chr10	20144368	20146953	2586	182	1634	0.632	0.705
chr10	21086307	21086576	270	22	160	0.593	0.94
chr10	21358473	21359043	571	24	290	0.508	0.67
chr10	21501746	21503815	2070	195	1412	0.682	0.81
chr10	21504095	21504217	123	5	57	0.463	0.786
chr10	21716738	21717073	336	10	158	0.47	0.544
chr10	21723008	21723180	173	12	113	0.653	0.665
chr10	21759249	21759578	330	31	274	0.83	0.546
chr10	21823250	21824056	807	66	513	0.636	0.81
chr10	21824201	21826427	2227	195	1515	0.68	0.759
chr10	21828508	21829595	1088	81	674	0.619	0.776
chr10	21836176	21836570	395	18	203	0.514	0.705
chr10	21837136	21837231	96	7	67	0.698	0.599
chr10	21837700	21838125	426	39	292	0.685	0.794
chr10	21838347	21839023	677	51	462	0.682	0.653
chr10	21839169	21839474	306	32	229	0.748	0.747
chr10	21845216	21846927	1712	157	1102	0.644	0.892
chr10	21847066	21847260	195	6	92	0.472	0.555
chr10	21847706	21847755	50	4	33	0.66	0.752
chr10	21847872	21848027	156	6	75	0.481	0.693
chr10	21854256	21855723	1468	123	947	0.645	0.808
chr10	21856059	21856529	471	60	352	0.747	0.94
chr10	21862487	21864417	1931	192	1365	0.707	0.801
chr10	22088257	22088462	206	14	135	0.655	0.679
chr10	22166002	22167040	1039	80	752	0.724	0.588
chr10	22331895	22332882	988	94	691	0.699	0.778
chr10	22458552	22458773	222	17	137	0.617	0.824
chr10	22558096	22558522	427	51	288	0.674	1.051
chr10	22580984	22582734	1751	165	1162	0.664	0.856
chr10	22644949	22645727	779	100	553	0.71	1.026
chr10	22649425	22650512	1088	154	836	0.768	0.97
chr10	22650629	22651246	618	99	487	0.788	1.037
chr10	22654243	22654941	699	88	503	0.72	0.983
chr10	22662900	22663082	183	17	114	0.623	0.995
chr10	22663383	22663762	380	51	276	0.726	1.018
chr10	22663962	22664431	470	44	308	0.655	0.894
chr10	22664568	22666078	1511	136	1005	0.665	0.815
chr10	22669392	22670043	652	85	501	0.768	0.896
chr10	22670186	22670540	355	28	222	0.625	0.815
chr10	22674113	22674951	839	99	586	0.698	0.969
chr10	22765158	22766598	1441	137	915	0.635	0.944
chr10	22804721	22807057	2337	215	1523	0.652	0.871
chr10	22865877	22866210	334	12	163	0.488	0.61
chr10	22883665	22884066	402	19	241	0.6	0.526
chr10	23042076	23042479	404	39	269	0.666	0.892
chr10	23042613	23044161	1549	174	1135	0.733	0.837
chr10	23256887	23257229	343	29	227	0.662	0.804
chr10	23392698	23392911	214	8	95	0.444	0.769
chr10	23424528	23425040	513	50	363	0.708	0.78
chr10	23477312	23477434	123	11	74	0.602	1.216
chr10	23500288	23500465	178	10	104	0.584	0.66
chr10	23501163	23501748	586	42	387	0.66	0.659
chr10	23501931	23502044	114	7	58	0.509	1.008
chr10	23502265	23503890	1626	163	1122	0.69	0.842
chr10	23520243	23522462	2220	241	1542	0.695	0.9
chr10	23523881	23524505	625	63	429	0.686	0.859
chr10	23527818	23529288	1471	94	925	0.629	0.647
chr10	23529708	23529959	252	10	130	0.516	0.614
chr10	23532804	23533059	256	15	140	0.547	0.786
chr10	23672647	23673074	428	40	279	0.652	0.882
chr10	23673327	23673582	256	21	168	0.656	0.818
chr10	23767692	23769522	1831	254	1388	0.758	0.967
chr10	24022406	24025023	2618	188	1679	0.641	0.699
chr10	24424037	24424168	132	8	82	0.621	0.638
chr10	24537817	24538082	266	21	181	0.68	0.683
chr10	24872885	24873082	198	10	94	0.475	0.898
chr10	24913714	24913969	256	12	122	0.477	0.848
chr10	24914297	24914395	99	9	61	0.616	1.038
chr10	24984517	24986429	1913	159	1486	0.777	0.551
chr10	25050641	25053920	3280	290	2145	0.654	0.836
chr10	25281183	25281952	770	89	567	0.736	0.86
chr10	25345095	25345183	89	6	53	0.596	0.767
chr10	25345344	25346333	990	74	597	0.603	0.823
chr10	25503472	25505646	2175	187	1438	0.661	0.787
chr10	25547105	25547258	154	8	85	0.552	0.684
chr10	25581947	25582223	277	23	167	0.603	0.921
chr10	25795146	25795271	126	9	66	0.524	1.066
chr10	25849974	25850256	283	21	169	0.597	0.839
chr10	26084999	26085366	368	26	264	0.717	0.552
chr10	26085569	26085906	338	18	185	0.547	0.741
chr10	26262951	26264007	1057	94	720	0.681	0.828
chr10	26540671	26541479	809	44	471	0.582	0.642
chr10	26543823	26546157	2335	167	1436	0.615	0.767
chr10	26546288	26547596	1309	106	821	0.627	0.826
chr10	26720612	26721320	709	61	496	0.7	0.706
chr10	26767068	26768181	1114	84	699	0.627	0.766
chr10	26895952	26896475	524	58	386	0.737	0.844
chr10	26923042	26923212	171	10	119	0.696	0.548
chr10	26951016	26951597	582	41	363	0.624	0.727
chr10	26971943	26972044	102	6	60	0.588	0.708
chr10	27026037	27027245	1209	120	794	0.657	0.939
chr10	27189062	27190236	1175	91	756	0.643	0.763
chr10	27234405	27234523	119	8	83	0.697	0.583
chr10	27260261	27260514	254	15	175	0.689	0.527
chr10	27275520	27275689	170	11	102	0.6	0.742
chr10	27428896	27429652	757	61	470	0.621	0.847
chr10	27482850	27483410	561	37	328	0.585	0.806
chr10	27483999	27484745	747	62	476	0.637	0.831
chr10	27569249	27570109	861	77	577	0.67	0.799
chr10	27570765	27571318	554	50	339	0.612	0.964
chr10	27581346	27581890	545	56	386	0.708	0.822
chr10	27585357	27585940	584	48	433	0.741	0.621
chr10	27586494	27586840	347	12	172	0.496	0.569
chr10	27587567	27588609	1043	87	672	0.644	0.804
chr10	27625107	27626302	1196	76	850	0.711	0.504
chr10	27648704	27649341	638	41	380	0.596	0.727
chr10	27679023	27679232	210	17	163	0.776	0.539
chr10	27742282	27743385	1104	78	721	0.653	0.666
chr10	27747299	27747518	220	10	128	0.582	0.548
chr10	27796758	27796975	218	14	128	0.587	0.772
chr10	27833122	27833893	772	70	515	0.667	0.817
chr10	28070163	28071286	1124	77	678	0.603	0.755
chr10	28071458	28075958	4501	365	2901	0.645	0.783
chr10	28327071	28328191	1121	91	723	0.645	0.785
chr10	28565672	28565786	115	6	63	0.548	0.696
chr10	28631463	28632379	917	91	656	0.715	0.781
chr10	28861250	28862490	1241	157	914	0.737	0.936
chr10	28862636	28863099	464	50	323	0.696	0.906
chr10	28997463	28998349	887	61	505	0.569	0.849
chr10	29005711	29007262	1552	186	1129	0.727	0.909
chr10	29051122	29051691	570	38	342	0.6	0.743
chr10	29100093	29101089	997	71	677	0.679	0.623
chr10	29124789	29124903	115	7	60	0.522	0.898
chr10	29144069	29144193	125	8	67	0.536	0.926
chr10	29144645	29144985	341	36	253	0.742	0.767
chr10	29224772	29224882	111	8	63	0.568	0.949
chr10	29225808	29226264	457	39	330	0.722	0.655
chr10	29226544	29226807	264	14	136	0.515	0.804
chr10	29254105	29254369	265	23	162	0.611	0.929
chr10	29268835	29268963	129	9	68	0.527	1.008
chr10	29327344	29327424	81	4	41	0.506	0.771
chr10	29471783	29471867	85	8	56	0.659	0.925
chr10	29695170	29695506	337	21	238	0.706	0.503
chr10	29696388	29696562	175	8	96	0.549	0.617
chr10	29738453	29739155	703	68	475	0.676	0.848
chr10	29787288	29787455	168	15	107	0.637	0.881
chr10	29799228	29799462	235	16	147	0.626	0.699
chr10	29809532	29809666	135	9	76	0.563	0.851
chr10	29820285	29820665	381	16	194	0.509	0.698
chr10	29821917	29822293	377	15	199	0.528	0.572
chr10	29860866	29861521	656	26	334	0.509	0.612
chr10	29879771	29880120	350	18	197	0.563	0.654
chr10	29914776	29915052	277	12	144	0.52	0.642
chr10	30024966	30026191	1226	89	877	0.715	0.568
chr10	30063982	30065186	1205	151	893	0.741	0.92
chr10	30065343	30066306	964	94	685	0.711	0.777
chr10	30288657	30288930	274	14	144	0.526	0.741
chr10	30356193	30356946	754	35	448	0.594	0.531
chr10	30357631	30358064	434	20	242	0.558	0.605
chr10	30387523	30388616	1094	123	814	0.744	0.815
chr10	30491831	30492144	314	20	222	0.707	0.513
chr10	30492472	30492591	120	6	66	0.55	0.661
chr10	30492730	30492908	179	13	104	0.581	0.894
chr10	30677887	30678323	437	28	256	0.586	0.748
chr10	30760709	30760781	73	8	55	0.753	0.779
chr10	30761975	30764382	2408	175	1478	0.614	0.775
chr10	30858485	30858671	187	15	122	0.652	0.764
chr10	31020043	31020419	377	18	203	0.538	0.659
chr10	31020866	31020973	108	8	63	0.583	0.923
chr10	31046002	31046143	142	11	78	0.549	1.028
chr10	31113873	31113980	108	19	88	0.815	1.106
chr10	31114161	31114391	231	21	165	0.714	0.717
chr10	31147999	31148222	224	13	130	0.58	0.695
chr10	31230341	31230714	374	24	203	0.543	0.874
chr10	31231944	31232192	249	16	180	0.723	0.515
chr10	31276692	31276956	265	15	153	0.577	0.692
chr10	31360527	31361679	1153	97	768	0.666	0.785
chr10	31386041	31386202	162	10	84	0.519	0.963
chr10	31462679	31463565	887	60	579	0.653	0.635
chr10	31647156	31650101	2946	288	1962	0.666	0.888
chr10	31690799	31691457	659	53	459	0.697	0.67
chr10	31778080	31778238	159	12	99	0.623	0.788
chr10	31798236	31798477	242	15	139	0.574	0.756
chr10	31932063	31932759	697	66	484	0.694	0.79
chr10	32088262	32088450	189	20	138	0.73	0.811
chr10	32088770	32089420	651	59	417	0.641	0.886
chr10	32256037	32256463	427	16	215	0.504	0.592
chr10	32256687	32258376	1690	173	1157	0.685	0.874
chr10	32297967	32300031	2065	153	1528	0.74	0.542
chr10	32384557	32385577	1021	110	711	0.696	0.889
chr10	32438659	32439310	652	40	396	0.607	0.666
chr10	32467082	32467363	282	14	152	0.539	0.782
chr10	32562373	32563101	729	60	508	0.697	0.679
chr10	32675074	32676647	1574	172	1107	0.703	0.884
chr10	32774986	32775519	534	46	337	0.631	0.865
chr10	32829172	32829852	681	47	456	0.67	0.618
chr10	32834632	32835683	1052	57	694	0.66	0.5
chr10	33286319	33287698	1380	172	1035	0.75	0.89
chr10	33309553	33309858	306	24	198	0.647	0.75
chr10	33334655	33334821	167	18	125	0.749	0.771
chr10	33342291	33342618	328	22	235	0.716	0.529
chr10	33378277	33378600	324	26	237	0.731	0.604
chr10	33379016	33379472	457	24	252	0.551	0.699
chr10	33581068	33581383	316	16	173	0.547	0.678
chr10	33663168	33666193	3026	245	2024	0.669	0.725
chr10	33797025	33797232	208	16	151	0.726	0.584
chr10	33798081	33798184	104	9	58	0.558	1.147
chr10	33809516	33809775	260	22	191	0.735	0.631
chr10	33845441	33845759	319	24	189	0.592	0.861
chr10	34384385	34384882	498	36	358	0.719	0.56
chr10	34385303	34385542	240	11	124	0.517	0.718
chr10	34438961	34439083	123	8	64	0.52	0.962
chr10	34439611	34439852	242	8	125	0.517	0.496
chr10	34448510	34448674	165	19	117	0.709	0.917
chr10	34681512	34682144	633	49	444	0.701	0.631
chr10	34965646	34965755	110	6	71	0.645	0.564
chr10	35142815	35144936	2122	216	1524	0.718	0.793
chr10	35145104	35145250	147	18	91	0.619	1.297
chr10	35235504	35235766	263	15	150	0.57	0.701
chr10	35298121	35298319	199	10	122	0.613	0.54
chr10	35305080	35305584	505	34	338	0.669	0.602
chr10	35418601	35419629	1029	81	661	0.642	0.764
chr10	35455521	35456685	1165	130	811	0.696	0.921
chr10	35543871	35543995	125	14	90	0.72	0.88
chr10	35665104	35666653	1550	212	1163	0.75	0.972
chr10	35691919	35692250	332	27	234	0.705	0.656
chr10	35802881	35803060	180	16	103	0.572	1.086
chr10	35878633	35878898	266	13	159	0.598	0.586
chr10	35897926	35898121	196	12	119	0.607	0.682
chr10	35936544	35937321	778	76	540	0.694	0.811
chr10	35968317	35972379	4063	459	2846	0.7	0.921
chr10	36094183	36094337	155	12	108	0.697	0.699
chr10	36187784	36187983	200	11	113	0.565	0.691
chr10	37062620	37062895	276	20	154	0.558	0.947
chr10	37453658	37453744	87	8	64	0.736	0.69
chr10	37454199	37454822	624	49	419	0.671	0.705
chr10	37980469	37980989	521	33	308	0.591	0.758
chr10	38009223	38009630	408	28	279	0.684	0.588
chr10	38009819	38010293	475	40	323	0.68	0.729
chr10	38055482	38055600	119	14	82	0.689	1.001
chr10	38109616	38109953	338	33	224	0.663	0.893
chr10	38186076	38186376	301	16	179	0.595	0.61
chr10	38186544	38187131	588	64	415	0.706	0.884
chr10	38226057	38226258	202	17	118	0.584	0.991
chr10	38305113	38305952	840	69	548	0.652	0.78
chr10	38324478	38324743	266	13	151	0.568	0.611
chr10	38339248	38340098	851	74	542	0.637	0.867
chr10	38422836	38423969	1134	80	672	0.593	0.816
chr10	38424487	38424637	151	7	71	0.47	0.868
chr10	38485666	38485929	264	14	179	0.678	0.463
chr10	38685154	38685545	392	39	253	0.645	0.976
chr10	38731464	38732169	706	100	515	0.729	1.065
chr10	38778457	38779711	1255	69	872	0.695	0.493
chr10	38780258	38780489	232	14	157	0.677	0.535
chr10	38842643	38842770	128	8	63	0.492	1.493
chr10	38844249	38844411	163	10	77	0.472	1.43
chr10	38933440	38934321	882	95	592	0.671	1.054
chr10	38948783	38948994	212	14	137	0.646	0.638
chr10	38968773	38969129	357	23	227	0.636	0.653
chr10	39063107	39064054	948	91	662	0.698	0.808
chr10	41926542	41928833	2292	178	1388	0.606	0.912
chr10	41953168	41953732	565	31	362	0.641	0.535
chr10	41964673	41966398	1726	170	1138	0.659	0.935
chr10	41992570	41993416	847	117	592	0.699	1.249
chr10	42057165	42058251	1087	116	779	0.717	0.863
chr10	42058431	42059145	715	99	511	0.715	1.204
chr10	42097316	42097633	318	19	205	0.645	0.599
chr10	42182976	42183333	358	24	235	0.656	0.622
chr10	42251105	42251279	175	13	104	0.594	0.842
chr10	42291017	42291740	724	50	493	0.681	0.598
chr10	42292801	42292928	128	11	86	0.672	0.761
chr10	42367186	42367263	78	5	51	0.654	0.675
chr10	42367607	42368502	896	66	551	0.615	0.791
chr10	42368652	42368761	110	10	74	0.673	0.825
chr10	42453576	42454242	667	54	437	0.655	0.763
chr10	42506816	42506953	138	8	93	0.674	0.55
chr10	42568559	42570880	2322	217	1610	0.693	0.778
chr10	42597889	42598539	651	61	424	0.651	0.892
chr10	42598772	42598866	95	6	59	0.621	0.657
chr10	42652277	42652815	539	57	379	0.703	0.869
chr10	42662389	42663229	841	61	612	0.728	0.549
chr10	42681295	42681417	123	9	87	0.707	0.598
chr10	42681583	42683058	1476	105	885	0.6	0.792
chr10	42695544	42695836	293	14	188	0.642	0.494
chr10	42713213	42714732	1520	109	953	0.627	0.734
chr10	42715579	42716050	472	28	321	0.68	0.517
chr10	42748208	42749467	1260	91	858	0.681	0.625
chr10	42766882	42767390	509	34	347	0.682	0.577
chr10	42842090	42842457	368	24	247	0.671	0.587
chr10	42892020	42893441	1422	180	1048	0.737	0.936
chr10	42919516	42919615	100	7	60	0.6	0.8
chr10	42920256	42921139	884	95	631	0.714	0.845
chr10	42921899	42922002	104	8	70	0.673	0.688
chr10	42946437	42946569	133	9	93	0.699	0.568
chr10	42953011	42953728	718	67	471	0.656	0.868
chr10	42953855	42954680	826	79	504	0.61	1.05
chr10	43017855	43018178	324	26	231	0.713	0.702
chr10	43018900	43019055	156	11	114	0.731	0.549
chr10	43044535	43045954	1420	143	1030	0.725	0.766
chr10	43058086	43059295	1210	75	828	0.684	0.53
chr10	43081957	43082688	732	131	616	0.842	1.012
chr10	43120221	43120539	319	32	214	0.671	0.939
chr10	43138132	43138611	480	32	311	0.648	0.646
chr10	43144463	43145470	1008	57	690	0.685	0.483
chr10	43157827	43158652	826	51	578	0.7	0.511
chr10	43166287	43166582	296	35	195	0.659	1.118
chr10	43177526	43178267	742	56	488	0.658	0.706
chr10	43202531	43203025	495	22	280	0.566	0.565
chr10	43211384	43213023	1640	147	1113	0.679	0.792
chr10	43222648	43223054	407	59	311	0.764	0.994
chr10	43223215	43223355	141	15	98	0.695	0.905
chr10	43223701	43224799	1099	110	755	0.687	0.858
chr10	43235952	43236097	146	22	120	0.822	0.901
chr10	43236470	43236566	97	10	64	0.66	0.947
chr10	43238260	43238481	222	17	143	0.644	0.739
chr10	43251882	43252858	977	85	671	0.687	0.74
chr10	43261700	43262682	983	67	664	0.675	0.602
chr10	43270937	43271570	634	69	429	0.677	0.956
chr10	43280434	43281536	1103	83	791	0.717	0.586
chr10	43389413	43390186	774	79	528	0.682	0.883
chr10	43421820	43422416	597	52	417	0.698	0.715
chr10	43463837	43464705	869	98	624	0.718	0.88
chr10	43482775	43483491	717	60	479	0.668	0.751
chr10	43504817	43506054	1238	100	809	0.653	0.775
chr10	43517889	43518576	688	39	426	0.619	0.592
chr10	43543552	43544520	969	55	589	0.608	0.616
chr10	43641155	43641657	503	26	319	0.634	0.523
chr10	43808395	43808516	122	8	73	0.598	0.786
chr10	43820561	43820895	335	16	205	0.612	0.51
chr10	43821016	43821277	262	22	152	0.58	1.002
chr10	44021970	44022144	175	13	117	0.669	0.666
chr10	44108089	44109085	997	62	673	0.675	0.584
chr10	44125615	44125740	126	8	86	0.683	0.621
chr10	44126029	44126789	761	64	518	0.681	0.726
chr10	44199234	44201889	2656	235	1766	0.665	0.801
chr10	44202141	44202542	402	34	271	0.674	0.746
chr10	44679642	44679775	134	12	91	0.679	0.779
chr10	44680061	44680985	925	54	545	0.589	0.673
chr10	44694746	44694931	186	10	99	0.532	0.777
chr10	44774864	44775474	611	66	447	0.732	0.816
chr10	44790130	44790616	487	31	303	0.622	0.658
chr10	44816243	44816832	590	77	437	0.741	0.991
chr10	44995520	44995772	253	11	136	0.538	0.621
chr10	45013744	45015067	1324	85	878	0.663	0.585
chr10	45039648	45040368	721	56	441	0.612	0.833
chr10	45074915	45075889	975	69	692	0.71	0.562
chr10	45119217	45119477	261	15	156	0.598	0.652
chr10	45163750	45164145	396	23	279	0.705	0.473
chr10	45188735	45189150	416	38	286	0.688	0.779
chr10	45189340	45190152	813	85	596	0.733	0.798
chr10	45197996	45198112	117	11	68	0.581	1.114
